
BEGIN Names
    Forename Paulo-Jorge
    Forename Antonio-Manuel
    Forename Jose-Antonio
    Forename Fernando
    Forename Jose-Carlos
    Forename Antonio-Jose
    Forename Pedro-Miguel
    Forename Luis-Miguel
    Forename Joao
    Forename Jorge-Manuel
    Forename Joaquim
    Forename Vitor-Manuel
    Forename Nuno-Miguel
    Forename Joao-Manuel
    Forename Rui-Manuel
    Forename Jose-Luis
    Forename Francisco
    Forename Manuel-Antonio
    Forename Joao-Paulo
    Forename Joao-Carlos
    Forename Victor-Manuel
    Forename Daniel
    Forename Luis-Manuel
    Forename Bruno-Miguel
    Forename Jose-Maria
    Forename Paulo-Alexandre
    Forename Carlos
    Forename Luis-Filipe
    Forename Joao-Pedro
    Forename Fernando-Manuel
    Forename Jose-Fernando
    Forename David
    Forename Francisco-Jose
    Forename Mario
    Forename Rui-Miguel
    Forename Jose-Augusto
    Forename Luis
    Forename Miguel
    Forename Luis-Carlos
    Forename Domingos
    Forename Ricardo-Jorge
    Forename Jorge
    Forename Pedro
    Forename Joaquin
    Forename Manuel-Fernando
    Forename Armando
    Forename Andre
    Forename Alberto
    Forename Marco-Paulo
    Forename Pedro-Manuel
    Forename Ricardo
    Forename Alexandre
    Forename Tiago
    Forename Agostinho
    Forename Antonio-Augusto
    Forename Hugo-Miguel
    Forename Luis-Felipe
    Forename Paulo
    Forename Joao-Miguel
    Forename Jose-Alberto
    Forename Augusto
#Reino Unido 67 (ahora 635)
    Forename John
    Forename David
    Forename Michael
    Forename Peter
    Forename Michael-John
    Forename Paul
    Forename David-John
    Forename Alan
    Forename Brian
    Forename James
    Forename Robert
    Forename Stephen
    Forename Andrew
    Forename Anthony
    Forename Ian
    Forename William
    Forename Peter-John
    Forename Keith
    Forename Christopher
    Forename Richard
    Forename Mark
    Forename Kenneth
    Forename Christopher-John
    Forename Thomas
    Forename Colin
    Forename Graham
    Forename Raymond
    Forename Ronald
    Forename John-William
    Forename Stephen-John
    Forename Derek
    Forename Geoffrey
    Forename Barry
    Forename Daniel
    Forename Anthony-John
    Forename George
    Forename Terence
    Forename Gary
    Forename Martin
    Forename Andrew-John
    Forename Kevin
    Forename Philip
    Forename Roy
    Forename John-Michael
    Forename Alexander
    Forename David-William
    Forename Robert-John
    Forename Michael-James
    Forename Jack
    Forename Joseph
    Forename Richard-John
    Forename John-Edward
    Forename Neil
    Forename Steven
    Forename David-James
    Forename Edward
    Forename Robert-James
    Forename Paul-Anthony
    Forename Peter-James
    Forename John-David
    Forename William-John
    Forename Malcolm
    Forename Alan-John
    Forename David-Michael
    Forename Frank
    Forename John-Anthony
    Forename Trevor
    Forename Robert-William
    Forename Roger
    Forename Stuart
    Forename Simon
    Forename Andrew-James
    Forename Eric
    Forename Dennis
    Forename Leslie
    Forename David-George
    Forename Matthew
    Forename Brian-John
    Forename David-Charles
    Forename Michael-Anthony
    Forename Peter-William
    Forename Norman
    Forename Gordon
    Forename Harry
    Forename Nicholas
    Forename Philip-John
    Forename David-Anthony
    Forename Paul-John
    Forename John-Robert
    Forename Jonathan
    Forename Michael-William
    Forename Lee
    Forename Michael-David
    Forename Adam
    Forename John-Richard
    Forename Nicholas-John
    Forename Christopher-James
    Forename Stephen-James
    Forename Allan
    Forename John-Henry
    Forename Mark-Andrew
    Forename Charles
    Forename James-Edward
    Forename Graham-John
    Forename James-William
    Forename Kenneth-John
    Forename Paul-David
    Forename Andrew-David
    Forename Mark-Anthony
    Forename John-Frederick
    Forename Alan-James
    Forename Jeffrey
    Forename Terence-John
    Forename Donald
    Forename William-James
    Forename John-Charles
    Forename Martin-John
    Forename Raymond-John
    Forename David-Alan
    Forename Simon-John
    Forename Stephen-Paul
    Forename Steven-John
    Forename Peter-David
    Forename Michael-George
    Forename Benjamin
    Forename Barry-John
    Forename Richard-James
    Forename Kevin-John
    Forename Daniel-James
    Forename Paul-Andrew
    Forename Arthur
    Forename Patrick
    Forename Anthony-James
    Forename Stanley
    Forename Bernard
    Forename David-Edward
    Forename David-Robert
    Forename Francis
    Forename Brian-William
    Forename Paul-Michael
    Forename Samuel
    Forename Jason
    Forename Adrian
    Forename John-James
    Forename Peter-Anthony
    Forename Matthew-James
    Forename Gerald
    Forename Tony
    Forename Derek-John
    Forename Robert-Charles
    Forename Edward-John
    Forename Anthony-David
    Forename Clive
    Forename Darren
    Forename Douglas
    Forename Stephen-William
    Forename Michael-Edward
    Forename Michael-Joseph
    Forename Peter-Charles
    Forename Peter-Michael
    Forename Timothy-John
    Forename John-Joseph
    Forename Alexander-James
    Forename Daniel-John
    Forename Leonard
    Forename David-Andrew
    Forename James-Michael
    Forename James-Robert
    Forename John-Paul
    Forename Malcolm-John
    Forename Nigel
    Forename Timothy
    Forename Christopher-David
    Forename Ian-David
    Forename Richard-Anthony
    Forename John-Arthur
    Forename Michael-Peter
    Forename Frederick
    Forename Paul-James
    Forename Scott
    Forename Mark-John
    Forename Paul-Richard
    Forename Thomas-William
    Forename William-George
    Forename George-William
    Forename John-Thomas
    Forename Craig
    Forename Ian-James
    Forename Jamie
    Forename Richard-William
    Forename James-Alexander
    Forename Oliver
    Forename Paul-William
    Forename Thomas-James
    Forename John-Francis
    Forename John-Patrick
    Forename Matthew-John
    Forename Michael-Robert
    Forename Robert-Anthony
    Forename Paul-Robert
    Forename Simon-James
    Forename Robin
    Forename Terry
    Forename Colin-John
    Forename Harold
    Forename Michael-Thomas
    Forename Peter-George
    Forename Robert-Michael
    Forename Trevor-John
    Forename David-Thomas
    Forename Nicholas-James
    Forename Alan-William
    Forename Anthony-William
    Forename Gary-John
    Forename Ian-Robert
    Forename Michael-Charles
    Forename Robert-David
    Forename Andrew-Paul
    Forename Barrie
    Forename John-Alan
    Forename Roger-John
    Forename David-Paul
    Forename George-Edward
    Forename Maurice
    Forename Ryan
    Forename Sean
    Forename Bryan
    Forename Robert-Edward
    Forename Andrew-Mark
    Forename Brian-David
    Forename David-Arthur
    Forename Ian-Michael
    Forename Anthony-Michael
    Forename Christopher-Paul
    Forename David-Richard
    Forename Wayne
    Forename Christopher-Michael
    Forename James-David
    Forename Nigel-John
    Forename Richard-David
    Forename Andrew-William
    Forename David-Ian
    Forename Henry
    Forename John-Barry
    Forename Peter-Robert
    Forename Philip-James
    Forename James-Anthony
    Forename William-David
    Forename Steven-James
    Forename Albert
    Forename James-Andrew
    Forename Keith-John
    Forename Kenneth-James
    Forename Oliver-James
    Forename Ben
    Forename John-Christopher
    Forename Kenneth-William
    Forename Max
    Forename Michael-Andrew
    Forename Michael-Richard
    Forename Stephen-David
    Forename Dean
    Forename John-Alfred
    Forename Peter-Edward
    Forename Richard-Charles
    Forename Stuart-James
    Forename Alan-George
    Forename David-Brian
    Forename Denis
    Forename Ian-John
    Forename John-Alexander
    Forename Luke
    Forename Robert-George
    Forename Ronald-James
    Forename Sam
    Forename Stephen-Charles
    Forename Stephen-Michael
    Forename Alan-David
    Forename Brian-James
    Forename Carl
    Forename David-Peter
    Forename Kenneth-George
    Forename Lawrence
    Forename Anthony-Charles
    Forename Anthony-Edward
    Forename Christopher-Charles
    Forename Michael-Alan
    Forename Paul-Edward
    Forename Ronald-William
    Forename Stewart
    Forename Andrew-Peter
    Forename John-Leslie
    Forename Joshua
    Forename Mark-James
    Forename Stephen-Andrew
    Forename John-Albert
    Forename Peter-Thomas
    Forename Phillip
    Forename Robert-Alan
    Forename Alan-Edward
    Forename Andrew-Charles
    Forename James-Richard
    Forename Stuart-John
    Forename Timothy-James
    Forename Victor
    Forename William-Thomas
    Forename Christopher-William
    Forename David-Frederick
    Forename David-Henry
    Forename Ian-William
    Forename James-Joseph
    Forename John-Philip
    Forename John-Stuart
    Forename Martin-James
    Forename Terence-William
    Forename Christopher-Robert
    Forename David-Mark
    Forename John-Andrew
    Forename Michael-Paul
    Forename Philip-Charles
    Forename Robert-Andrew
    Forename Stephen-George
    Forename Benjamin-James
    Forename Clifford
    Forename Edward-James
    Forename Melvyn
    Forename Michael-Patrick
    Forename Richard-Paul
    Forename Andrew-Michael
    Forename Anthony-George
    Forename David-Alexander
    Forename Ernest
    Forename Garry
    Forename Paul-Christopher
    Forename Shaun
    Forename Stephen-Richard
    Forename Alan-Robert
    Forename Barry-James
    Forename Charles-Edward
    Forename Colin-James
    Forename Darren-John
    Forename James-Henry
    Forename John-Peter
    Forename John-Stephen
    Forename Keith-William
    Forename Thomas-Michael
    Forename William-Edward
    Forename William-Robert
    Forename Adam-James
    Forename Anthony-Thomas
    Forename Brian-Robert
    Forename Brian-Thomas
    Forename David-Christopher
    Forename Duncan
    Forename Jonathan-Paul
    Forename Patrick-John
    Forename Robert-Ian
    Forename Rodney
    Forename Simon-Paul
    Forename William-Charles
    Forename William-Henry
    Forename David-Leslie
    Forename Mark-William
    Forename Peter-Joseph
    Forename Robert-Henry
    Forename Russell
    Forename Samuel-James
    Forename Stephen-Robert
    Forename Alan-Charles
    Forename Alfred
    Forename Anthony-Robert
    Forename Antony
    Forename Benjamin-John
    Forename Brian-Edward
    Forename Dylan
    Forename Ian-Charles
    Forename Joshua-James
    Forename Liam
    Forename William-Frederick
    Forename Andrew-Robert
    Forename Antonio
    Forename Charles-William
    Forename Jake
    Forename James-Christopher
    Forename Mark-Richard
    Forename Paul-Stephen
    Forename Philip-Andrew
    Forename Philip-Anthony
    Forename Thomas-Edward
    Forename Walter
    Forename Brian-George
    Forename Christopher-Mark
    Forename David-Roy
    Forename Derek-James
    Forename Frederick-John
    Forename James-Thomas
    Forename Kevin-Michael
    Forename Lee-John
    Forename Lewis
    Forename Mark-Peter
    Forename Michael-Francis
    Forename Patrick-Joseph
    Forename Ralph
    Forename Terence-Michael
    Forename Thomas-David
    Forename Vincent
    Forename James-John
    Forename John-Ernest
    Forename John-George
    Forename Jonathan-David
    Forename Mark-David
    Forename Peter-Frederick
    Forename Thomas-John
    Forename Alex
    Forename John-Brian
    Forename John-Graham
    Forename Jonathan-Mark
    Forename Nicholas-David
    Forename Patrick-James
    Forename Peter-Richard
    Forename Roger-James
    Forename Ronald-John
    Forename Steven-David
    Forename William-Joseph
    Forename Anthony-Joseph
    Forename Anthony-Paul
    Forename Brian-Arthur
    Forename Christopher-George
    Forename Colin-David
    Forename Danny
    Forename David-Stanley
    Forename Howard
    Forename Jack-William
    Forename James-Patrick
    Forename John-Howard
    Forename Leslie-John
    Forename Nathan
    Forename Peter-Alan
    Forename Simon-Peter
    Forename Stephen-Mark
    Forename Steven-Paul
    Forename Thomas-Joseph
    Forename Alan-Thomas
    Forename Albert-Edward
    Forename Andrew-Richard
    Forename Anthony-Peter
    Forename Brian-Anthony
    Forename Colin-Michael
    Forename Derek-William
    Forename Edward-George
    Forename Gareth
    Forename Glenn
    Forename Ian-Richard
    Forename Mark-Christopher
    Forename Michael-Frederick
    Forename Nicholas-Paul
    Forename Paul-Francis
    Forename Peter-Andrew
    Forename Philip-Michael
    Forename Richard-Alan
    Forename Ronald-George
    Forename Stephen-Peter
    Forename Terence-Edward
    Forename Thomas-Charles
    Forename Thomas-Henry
    Forename Alejandro
    Forename Brian-Leslie
    Forename Christian
    Forename David-Joseph
    Forename George-Henry
    Forename Gerard
    Forename Hugh
    Forename Jacob
    Forename John-Raymond
    Forename Kevin-James
    Forename Michael-Arthur
    Forename Nicholas-Charles
    Forename Terence-James
    Forename Brian-Michael
    Forename Charlie
    Forename Christopher-Andrew
    Forename Colin-William
    Forename David-Graham
    Forename David-Martin
    Forename Edward-Charles
    Forename Frederick-James
    Forename Frederick-William
    Forename Gary-James
    Forename Michael-Leslie
    Forename Paul-Martin
    Forename Peter-Graham
    Forename Philip-David
    Forename Reginald
    Forename Richard-Michael
    Forename Richard-Thomas
    Forename Simon-Andrew
    Forename Simon-David
    Forename William-Arthur
    Forename Aaron
    Forename Brian-Frederick
    Forename David-Francis
    Forename Frederick-George
    Forename Julian
    Forename Leon
    Forename Marc
    Forename Mark-Edward
    Forename Neil-Anthony
    Forename Raymond-George
    Forename Richard-Mark
    Forename Stephen-Anthony
    Forename Alan-Richard
    Forename Brian-Charles
    Forename Dennis-John
    Forename Derrick
    Forename Dominic
    Forename Edward-William
    Forename George-Robert
    Forename James-Peter
    Forename Jeremy
    Forename Joe
    Forename John-Kenneth
    Forename John-Martin
    Forename John-Stanley
    Forename Joseph-John
    Forename Lee-Anthony
    Forename Lucas
    Forename Martin-David
    Forename Paul-Alan
    Forename Peter-Leslie
    Forename Robert-Paul
    Forename Ross
    Forename Stephen-Edward
    Forename Thomas-George
    Forename Tom
    Forename William-Michael
    Forename Anthony-Richard
    Forename Bruce
    Forename Christopher-Anthony
    Forename Geoffrey-John
    Forename James-Arthur
    Forename John-Leonard
    Forename Keith-Robert
    Forename Kenneth-Charles
    Forename Leo
    Forename Michael-Stephen
    Forename Richard-Andrew
    Forename Richard-George
    Forename Sebastian
    Forename Steven-Michael
    Forename Adrian-John
